縣市2,提供家具_衣櫃？,有產權登記？,所在樓層,鄉鎮市區,縣市,需要管理費？,距頂樓層數,刊登者類型,提供家具_天然瓦斯？,陽台數,最大出租所費天數,建物樓高,客廳數,房數,房數2,管理費2,衛浴數,月管理費,坪數
2,1,1,13,1602,16,1,2,2,1,1,5,15,2,2,1,2,1,3000,20.0
3,1,1,7,1400,14,0,15,2,1,3,11,22,2,3,2,1,2,0,45.43
3,1,1,8,1309,13,0,6,2,1,2,16,14,2,3,2,1,2,0,27.0
2,1,1,15,1602,16,1,0,2,1,2,19,15,2,3,2,2,1,3000,40.0
2,0,1,11,1100,11,0,3,2,0,1,11,14,2,3,2,1,2,0,44.0
2,0,0,7,1602,16,0,8,2,0,2,11,15,2,3,2,1,2,0,27.0
2,1,0,14,1625,16,1,2,2,1,1,4,16,1,2,1,2,1,3587,30.0
3,0,1,6,1400,14,0,7,2,1,1,5,13,2,2,1,1,2,0,21.6
2,1,1,9,1604,16,1,20,2,1,3,14,29,2,4,3,3,3,8163,65.0
2,1,0,14,1602,16,1,1,2,1,2,14,15,2,3,2,2,2,3000,30.0
2,0,1,7,1602,16,1,8,2,1,1,3,15,2,2,1,2,1,3000,25.0
3,1,1,8,1829,18,0,8,2,1,1,26,16,2,2,1,1,1,0,17.0
2,0,1,8,1128,11,1,1,2,0,1,14,9,1,1,1,2,1,2270,35.69
2,0,0,15,1602,16,1,0,2,0,2,7,15,2,3,2,2,2,3500,82.3
2,1,1,3,1602,16,1,17,2,0,1,9,20,2,2,1,2,2,2000,30.0
2,1,0,5,1628,16,1,3,2,1,1,1,8,1,1,1,2,1,2000,18.0
2,1,1,18,1625,16,1,6,2,1,2,3,24,2,3,2,2,2,3000,25.0
3,1,1,4,1309,13,1,4,2,1,1,5,8,2,3,2,2,2,1860,28.0
1,1,1,7,1700,17,1,8,2,1,1,9,15,2,2,1,1,1,1200,15.0
2,0,1,4,1117,11,1,19,2,1,1,30,23,2,3,2,2,2,2519,35.99
3,1,0,2,1310,13,1,12,2,0,1,28,14,2,4,3,2,2,1800,32.0
1,1,1,8,1708,17,1,3,2,0,0,8,11,2,1,1,2,1,2185,29.71
2,1,1,5,1602,16,1,7,2,1,2,13,12,2,3,2,2,2,3000,24.0
3,0,1,1,1408,14,0,6,2,0,0,8,7,1,1,1,1,1,0,56.87
2,0,1,9,1616,16,1,1,2,1,3,11,10,2,3,2,2,3,3000,50.0
3,1,1,6,1407,14,1,9,2,1,2,19,15,2,2,1,2,1,2000,22.0
1,1,1,4,1706,17,1,3,2,1,3,16,7,2,4,3,2,2,3300,47.61
2,1,1,1,1601,16,0,0,2,1,1,2,1,2,4,3,1,3,0,53.0
2,1,1,11,1604,16,1,2,2,1,1,3,13,2,2,1,1,2,1500,32.0
2,1,1,2,1603,16,1,6,2,1,1,3,8,2,4,3,2,2,3120,30.0
3,1,1,23,1803,18,0,1,2,1,2,27,24,2,3,2,1,2,0,22.0
3,1,1,20,1201,12,0,2,2,1,2,19,22,2,1,1,1,1,0,30.0
3,1,1,5,1810,18,0,10,0,0,1,10,15,2,2,1,1,2,0,17.0
2,1,0,7,1602,16,1,5,1,0,1,29,12,1,2,1,1,1,1500,30.0
3,1,1,1,2009,20,0,1,0,0,0,10,2,1,2,1,1,1,0,18.0
2,1,1,8,1625,16,0,6,2,1,2,9,14,2,3,2,1,3,0,78.0
3,0,1,13,1829,18,0,3,2,0,1,3,16,1,3,2,1,2,0,22.0
2,1,1,19,1624,16,1,0,2,1,1,4,19,2,3,2,2,1,2196,23.0
2,1,1,5,1124,11,0,4,0,1,2,8,9,2,3,2,1,2,0,30.0
2,1,1,3,1604,16,1,11,2,1,1,6,14,2,2,1,1,1,1500,25.0
3,1,1,5,1306,13,0,2,2,1,0,30,7,0,1,1,1,1,0,7.0
2,1,1,2,1602,16,1,13,2,1,2,3,15,2,3,2,2,2,2999,35.0
3,1,1,11,1407,14,0,4,2,1,2,8,15,2,2,1,1,1,0,20.0
2,1,1,10,1625,16,1,0,2,0,1,10,10,1,1,1,1,1,890,17.72
3,0,1,6,1813,18,1,9,2,0,1,9,15,1,2,1,1,1,1200,14.85
2,1,1,19,1625,16,0,3,2,1,2,12,22,2,3,2,1,2,0,44.3
2,0,1,20,1102,11,0,3,2,1,1,6,23,2,3,2,1,2,0,24.12
2,1,1,12,1603,16,1,3,2,1,1,11,15,2,1,1,2,1,3000,20.0
2,1,0,4,1616,16,1,1,2,1,1,12,5,2,3,2,2,2,2000,36.2
3,1,1,2,1407,14,0,12,2,1,2,19,14,2,3,2,1,2,0,47.29
3,0,1,8,1400,14,0,7,2,0,1,25,15,2,2,1,1,1,0,15.0
3,0,1,6,1407,14,0,4,2,0,2,5,10,2,3,2,1,2,0,30.0
3,1,1,20,1802,18,0,0,2,1,1,18,20,2,4,3,1,2,0,26.0
3,1,1,4,1400,14,0,8,2,1,1,3,12,2,4,3,1,2,0,51.44
3,0,1,6,2535,25,0,1,1,0,2,6,7,2,4,3,1,2,0,35.0
1,1,1,3,1706,17,1,4,2,1,2,5,7,2,3,2,2,2,3000,44.34
3,0,1,5,1813,18,0,12,2,1,1,4,17,1,2,1,1,1,0,28.0
1,1,1,10,1704,17,1,3,2,1,1,22,13,2,3,2,3,2,5520,59.66
3,1,1,8,1309,13,1,2,2,1,1,6,10,2,3,2,2,2,3824,45.0
2,1,1,11,1616,16,1,4,2,1,1,5,15,2,2,1,2,1,3000,22.0
2,1,0,19,1625,16,1,4,2,0,1,5,23,1,2,1,2,1,2000,25.0
3,1,0,7,1400,14,0,5,2,1,2,4,12,2,2,1,1,1,0,32.0
2,1,1,7,1604,16,0,17,2,1,1,6,24,2,2,1,1,1,0,25.0
2,1,1,3,1602,16,1,9,2,0,1,8,12,2,2,1,2,1,3500,35.0
2,0,1,4,1625,16,1,9,2,1,1,23,13,2,3,2,2,2,2000,20.0
2,1,1,27,1625,16,1,8,2,1,2,16,35,2,4,3,3,3,8270,109.0
2,0,1,10,1602,16,0,5,2,1,2,6,15,2,2,1,1,1,0,20.0
2,1,1,9,1602,16,1,6,2,0,2,6,15,2,3,2,2,2,2800,45.0
3,0,0,0,2109,21,0,3,0,1,2,19,3,2,4,3,1,3,0,35.0
2,1,1,4,1616,16,1,6,2,1,1,6,10,2,3,2,2,1,1719,34.0
3,1,1,3,1011,10,0,7,0,1,1,7,10,2,3,2,1,2,0,23.5
2,0,1,4,1110,11,1,11,2,1,1,4,15,2,2,1,2,1,3300,38.72
3,1,0,12,1201,12,1,9,2,0,1,7,21,1,1,1,2,1,1600,12.0
3,1,0,1,11,0,0,0,0,0,0,21,1,2,4,3,1,2,0,35.0
2,1,1,5,1604,16,0,13,2,0,0,29,18,2,3,2,1,2,0,33.7
3,1,0,7,1407,14,1,8,2,1,2,15,15,2,3,2,1,2,1400,41.0
3,1,1,6,1407,14,0,9,2,1,2,3,15,1,2,1,1,1,0,25.0
2,1,1,11,1602,16,1,1,2,1,2,8,12,2,2,1,2,1,2200,25.0
3,1,1,7,1407,14,0,5,2,0,0,10,12,2,2,1,1,1,0,20.0
2,0,1,8,1103,11,1,15,2,1,2,4,23,2,2,1,2,2,4358,38.58
2,1,1,8,1602,16,1,3,2,1,0,10,11,2,2,1,2,2,3400,25.0
3,1,1,12,1200,12,0,2,1,1,1,13,14,2,3,2,1,3,0,30.0
2,0,1,0,1603,16,0,4,2,1,2,9,4,3,3,2,1,2,0,78.0
3,1,1,0,2520,25,0,4,2,0,0,21,4,2,5,3,1,3,0,48.62
3,1,1,8,1407,14,0,7,2,1,2,17,15,2,3,2,1,2,0,23.52
2,1,0,2,1611,16,1,10,2,1,1,4,12,2,2,1,2,1,2001,30.0
3,1,1,6,1310,13,1,4,1,1,2,5,10,2,4,3,2,2,3000,30.0
3,1,1,3,2500,25,0,12,0,1,1,4,15,2,2,1,1,1,0,16.22
3,1,1,15,1407,14,1,0,2,1,2,14,15,2,3,2,2,2,2700,34.75
2,1,1,7,1117,11,0,19,0,1,1,3,26,1,2,1,1,1,0,20.0
1,1,1,8,1708,17,1,15,2,1,1,30,23,2,3,2,3,2,9760,58.31
2,0,0,4,1602,16,1,11,2,1,2,8,15,2,3,2,2,2,3000,30.0
3,1,1,10,1309,13,0,12,2,1,3,6,22,2,3,2,1,2,0,30.0
2,1,1,15,1625,16,1,8,2,1,1,15,23,2,2,1,2,1,2000,31.0
2,1,1,3,1604,16,1,9,2,1,2,17,12,2,3,2,2,2,3000,36.9
2,1,0,13,1601,16,1,5,2,1,2,5,18,2,3,2,2,2,1700,35.0
3,1,1,5,1025,10,0,2,0,1,2,9,7,1,3,2,1,2,0,28.0
2,1,1,19,1111,11,1,5,1,1,1,7,24,1,1,1,2,1,2500,32.0
2,0,1,2,1117,11,0,9,2,1,1,5,11,2,3,2,1,2,0,64.34
2,0,1,0,1621,16,0,4,2,0,3,18,4,2,6,3,1,3,0,110.0
1,1,1,2,1701,17,0,3,2,1,1,8,5,1,2,1,1,1,0,21.6
3,1,1,2,1407,14,0,12,2,1,1,4,14,2,3,2,1,1,0,45.0
2,1,0,10,1602,16,1,2,2,0,2,11,12,2,3,2,2,2,2500,25.0
2,1,0,3,1625,16,0,2,2,0,1,11,5,1,1,1,1,1,0,20.0
3,0,1,8,1408,14,0,4,1,0,2,8,12,2,3,2,1,2,0,45.0
2,1,0,5,1625,16,1,7,1,1,1,14,12,2,3,2,2,1,2000,30.0
3,1,1,2,1829,18,0,4,2,0,2,14,6,2,2,1,1,2,0,20.0
2,1,1,4,1625,16,1,5,2,1,1,2,9,1,2,1,2,1,2500,25.0
2,1,1,8,1601,16,1,7,2,1,2,8,15,1,2,1,2,1,1595,25.0
1,1,1,4,1703,17,1,5,2,0,2,12,9,2,2,1,2,1,4000,34.59
1,1,1,7,1710,17,1,1,1,1,1,12,8,2,2,1,2,1,2000,25.0
3,0,1,8,1309,13,1,12,2,1,2,20,20,2,3,2,2,2,4549,45.0
3,1,0,0,1400,14,0,3,2,1,3,13,3,2,5,3,1,3,0,24.09
2,1,1,11,1604,16,1,2,2,1,1,3,13,2,2,1,1,2,1500,32.0
2,1,1,3,1112,11,1,8,2,1,1,14,11,2,2,1,2,1,2712,16.16
1,1,1,4,1706,17,0,1,2,1,2,15,5,2,3,2,1,2,0,51.54
3,1,1,14,1407,14,1,0,2,0,1,4,14,1,2,1,1,1,1000,18.32
3,1,1,3,1201,12,1,12,1,0,1,7,15,2,2,1,1,1,1200,18.0
2,1,1,14,1602,16,0,1,0,1,2,26,15,1,2,1,1,1,0,28.0
3,1,1,14,1201,12,1,0,2,1,1,25,14,2,3,2,2,2,3000,40.0
2,1,0,6,1604,16,1,1,2,1,2,4,7,2,4,3,2,2,2300,40.0
2,1,1,12,1621,16,1,3,2,1,2,3,15,2,3,2,2,2,3100,49.0
2,1,1,10,1624,16,1,5,2,1,1,29,15,2,2,1,2,1,3030,37.0
3,1,1,6,2520,25,0,9,2,0,2,15,15,2,2,1,1,1,0,28.71
2,0,1,13,1604,16,1,11,2,0,1,20,24,1,2,1,2,1,2500,17.14
3,0,1,5,1306,13,0,4,2,0,2,20,9,2,3,2,1,2,0,27.0
2,1,0,4,1604,16,1,16,2,1,1,18,20,2,2,1,2,1,3000,33.0
2,1,1,29,1625,16,1,6,2,1,2,14,35,2,4,3,3,3,7980,117.0
2,1,1,12,1602,16,1,3,2,1,1,3,15,2,2,1,2,2,3000,25.0
3,1,1,13,1200,12,1,2,2,1,2,12,15,2,4,3,2,2,4000,40.0
3,1,1,9,1407,14,0,0,2,1,1,17,9,2,4,3,1,2,0,55.37
2,1,1,3,1602,16,1,11,2,1,2,10,14,2,3,2,2,2,2999,35.0
1,0,1,3,1710,17,1,10,2,1,1,11,13,2,3,2,2,2,4700,53.0
2,0,0,14,1616,16,1,0,2,1,2,5,14,2,3,2,2,2,3000,50.0
3,0,1,12,1412,14,1,3,2,0,1,29,15,2,2,1,2,1,2000,14.6
3,1,1,2,1201,12,0,2,0,1,1,3,4,2,2,1,1,1,0,26.0
2,1,0,12,1604,16,0,3,2,1,2,16,15,2,4,3,1,3,0,65.0
2,1,0,3,1612,16,0,1,2,1,1,4,4,1,2,1,1,2,0,16.0
2,1,0,4,1616,16,1,6,2,0,1,5,10,2,3,2,2,1,1721,32.0
2,1,1,9,1625,16,0,6,2,1,1,18,15,1,2,1,1,1,0,18.15
2,0,0,2,1103,11,1,11,2,1,2,3,13,2,3,2,2,2,3737,59.25
3,1,1,8,1309,13,1,5,2,1,1,11,13,2,2,1,2,2,1800,30.0
3,1,1,11,1407,14,0,1,2,1,1,26,12,2,3,2,1,2,0,37.0
2,1,1,5,1604,16,1,11,2,1,2,10,16,2,3,2,2,2,2400,40.0
2,1,1,14,1602,16,1,1,2,0,1,8,15,2,2,1,2,1,2000,20.0
2,0,1,3,1602,16,1,5,2,1,2,18,8,2,3,2,1,2,1000,30.0
3,0,1,9,1409,14,0,6,2,1,2,13,15,2,3,2,1,2,0,63.93
2,1,0,8,1602,16,1,1,2,1,1,13,9,2,4,3,2,2,2000,40.0
3,1,0,9,1309,13,1,10,1,1,2,2,19,2,2,1,2,2,3300,30.0
3,1,1,11,1201,12,1,3,2,1,3,4,14,2,5,3,2,3,2000,70.0
2,0,1,10,1115,11,0,4,2,1,1,3,14,2,3,2,1,2,0,28.0
3,1,0,13,1407,14,0,0,2,1,1,14,13,2,2,1,1,1,0,40.0
3,1,1,2,1400,14,1,5,2,1,1,8,7,2,4,3,1,2,833,54.55
3,1,1,6,1401,14,1,9,2,1,1,20,15,2,2,1,2,1,1527,21.0
2,1,1,13,1602,16,1,1,2,1,1,20,14,2,2,1,2,1,2000,20.0
2,1,1,5,1625,16,1,10,2,1,1,5,15,1,1,1,2,1,2000,20.0
3,1,1,2,1401,14,1,11,2,1,2,16,13,2,3,2,1,1,1500,20.0
2,1,1,6,1112,11,0,4,2,1,1,19,10,2,2,1,1,1,0,16.0
2,1,1,5,1611,16,1,6,1,1,1,17,11,2,2,1,2,1,2425,25.0
3,1,1,18,1400,14,0,3,2,0,1,12,21,2,2,1,1,1,0,28.23
2,1,0,4,1619,16,0,11,2,1,2,14,15,2,3,2,1,2,0,26.0
3,0,1,7,1407,14,0,2,2,1,1,17,9,2,3,2,1,2,0,32.0
2,0,1,0,1618,16,0,4,2,1,4,7,4,2,4,3,1,3,0,54.2
2,1,1,26,1625,16,1,4,2,1,2,31,30,2,4,3,3,2,6000,82.0
3,1,1,6,1410,14,0,5,2,1,1,2,11,2,2,1,1,1,0,17.0
2,1,1,10,1601,16,1,5,2,1,1,2,15,1,2,1,2,1,3500,20.0
2,1,1,12,1625,16,1,15,2,1,2,3,27,2,3,2,2,2,3000,26.0
2,1,1,9,1625,16,0,3,2,1,1,4,12,1,2,1,1,1,0,20.0
2,1,0,21,1601,16,1,0,2,1,1,11,21,2,2,1,2,1,2500,20.0
2,0,1,14,1613,16,1,4,2,1,1,29,18,2,2,1,2,2,3000,50.0
3,0,1,0,1828,18,0,3,2,0,2,6,3,2,4,3,1,2,0,60.0
1,1,1,15,1702,17,1,1,2,1,2,19,16,2,3,2,2,2,3500,33.6
2,1,1,9,1604,16,1,6,2,1,1,20,15,2,3,2,2,1,2000,29.15
2,1,1,10,1109,11,1,4,2,1,1,25,14,1,2,1,2,1,1700,16.8
3,1,1,9,1309,13,1,5,0,1,2,7,14,2,2,1,2,2,2942,22.75
2,1,1,6,1602,16,1,6,2,1,1,13,12,2,2,1,2,1,3500,30.0
3,1,1,20,1407,14,0,9,2,1,2,11,29,2,3,2,1,2,0,71.0
3,1,1,8,1824,18,0,5,2,1,2,9,13,2,3,2,1,2,0,26.0
2,1,1,7,1602,16,0,1,2,1,2,1,8,2,2,1,1,2,0,22.06
1,1,1,6,1704,17,0,1,2,1,1,22,7,2,2,1,1,1,0,18.56
2,1,0,4,1602,16,0,11,2,1,1,17,15,2,2,1,1,1,0,19.0
3,1,0,4,1407,14,1,3,2,1,2,22,7,2,3,2,1,1,600,28.0
3,1,1,14,1407,14,0,1,2,1,1,6,15,2,2,1,1,1,0,38.89
3,1,1,0,1402,14,0,4,0,1,2,5,4,2,4,3,1,4,0,95.0
2,1,0,3,1628,16,1,7,2,1,4,15,10,2,4,3,2,2,2001,60.0
2,1,1,11,1624,16,1,1,1,1,1,30,12,2,3,2,2,3,4334,61.11
2,1,1,6,1602,16,1,8,2,1,2,7,14,2,3,2,2,2,2999,35.0
3,1,1,7,2537,25,1,17,2,1,2,22,24,2,4,3,3,3,6116,96.45
1,0,1,5,1700,17,1,5,2,1,2,13,10,2,3,2,1,2,1000,47.03
3,1,1,5,1309,13,1,9,2,1,2,3,14,2,2,1,2,1,2077,25.0
2,0,0,13,1602,16,1,2,2,0,2,6,15,1,2,1,1,1,1500,40.0
2,1,1,10,1625,16,1,5,1,1,3,10,15,2,3,2,2,2,2400,54.36
2,0,1,3,1625,16,0,12,2,1,2,29,15,2,3,2,1,2,0,73.0
2,1,1,8,1602,16,1,5,2,1,2,7,13,2,3,2,2,1,1800,26.0
2,1,1,0,1610,16,0,4,2,0,2,4,4,1,3,2,1,3,0,80.0
2,1,0,5,1602,16,0,7,2,1,1,4,12,2,2,1,1,1,0,20.0
2,1,1,4,1616,16,1,8,2,1,1,13,12,2,3,2,2,1,1719,34.0
3,1,1,12,1200,12,1,14,2,1,2,31,26,2,3,2,2,2,3600,32.0
3,1,1,2,2520,25,0,4,0,0,1,8,6,1,4,3,1,2,0,35.0
2,0,1,0,1617,16,0,3,0,0,0,14,3,0,0,1,1,0,0,80.0
1,1,1,7,1705,17,1,3,2,1,0,8,10,1,2,1,1,2,1355,13.55
2,1,1,9,1604,16,0,10,2,1,1,22,19,1,2,1,1,1,0,17.0
3,0,1,0,1403,14,0,4,0,0,2,2,4,2,5,3,1,3,0,52.0
3,0,1,3,1201,12,1,12,2,1,1,2,15,2,4,3,2,2,2000,30.0
2,0,1,6,1112,11,0,6,2,1,1,20,12,2,3,2,1,3,0,26.73
3,1,1,12,1411,14,0,3,1,0,2,14,15,2,3,2,1,2,0,38.0
2,1,1,15,1604,16,1,9,2,1,1,21,24,2,2,1,2,1,2800,20.0
3,1,1,4,2537,25,1,20,0,1,1,17,24,2,3,2,2,2,3519,60.74
1,1,1,3,1703,17,1,3,2,1,1,26,6,2,4,3,3,2,7006,64.43
2,1,1,6,1613,16,1,4,2,1,1,8,10,1,2,1,2,1,2000,20.0
3,0,1,14,1408,14,1,1,2,0,1,15,15,2,2,1,2,1,2082,32.0
2,1,1,4,1128,11,1,8,0,1,1,18,12,2,4,3,2,2,2528,45.68
3,0,1,12,1407,14,1,2,2,1,2,12,14,2,3,2,2,2,3800,26.0
2,0,1,9,1603,16,0,3,2,1,2,5,12,2,3,2,1,2,0,30.0
1,1,1,10,1707,17,1,3,2,1,1,13,13,2,3,2,3,2,6271,48.0
2,1,1,9,1115,11,0,4,2,0,1,2,13,2,2,1,1,1,0,16.0
2,1,1,10,1625,16,0,5,2,0,1,15,15,2,1,1,1,1,0,26.82
3,1,1,13,1309,13,1,8,2,1,1,26,21,2,2,1,2,1,2000,24.0
1,1,1,4,1704,17,1,8,2,1,1,5,12,2,3,2,2,1,3024,27.79
3,1,1,12,2505,25,1,3,2,1,2,10,15,2,3,2,2,2,2717,56.54
2,1,1,9,1604,16,0,15,1,0,0,8,24,1,2,1,1,1,0,32.04
3,1,1,3,1815,18,1,11,2,1,1,8,14,2,3,2,2,2,2000,43.0
3,1,0,13,1407,14,0,0,2,1,1,20,13,2,3,2,1,2,0,44.0
2,1,1,7,1602,16,1,17,2,1,1,8,24,2,3,2,2,2,2500,48.6
1,1,1,5,1710,17,1,2,2,0,1,7,7,1,1,1,2,1,2941,12.14
2,1,0,0,1604,16,0,2,2,0,3,21,2,3,5,3,1,3,0,100.0
3,1,1,11,2109,21,1,4,0,1,2,6,15,2,2,1,2,1,2050,26.12
3,0,0,0,1310,13,0,3,0,1,2,7,3,2,4,3,1,3,0,58.0
2,0,1,4,1604,16,1,4,2,1,1,9,8,2,2,1,1,2,1050,31.0
2,1,1,16,1110,11,0,3,2,1,2,2,19,2,3,2,1,2,0,48.0
2,1,1,15,1625,16,1,8,2,1,1,8,23,1,2,1,2,1,2000,31.0
2,1,1,11,1116,11,1,3,2,1,1,23,14,2,2,1,2,2,2000,37.49
3,1,1,3,1306,13,0,6,1,1,2,7,9,2,3,2,1,2,0,30.0
2,1,1,8,1604,16,1,7,2,1,2,7,15,2,3,2,2,2,4271,30.0
2,1,0,12,1625,16,1,3,2,1,1,9,15,1,2,1,2,1,3001,18.0
3,0,1,5,1400,14,1,9,2,1,1,15,14,2,3,2,2,2,3934,56.2
3,1,1,3,1407,14,0,8,2,1,1,9,11,2,3,2,1,2,0,28.15
3,1,1,3,1407,14,0,21,2,1,2,20,24,2,3,2,1,2,0,35.0
2,1,1,2,1616,16,0,8,2,1,2,13,10,2,3,2,1,2,0,30.0
1,1,1,6,1700,17,1,3,2,0,1,24,9,2,2,1,2,1,2720,24.74
3,0,1,6,1306,13,0,1,2,1,0,9,7,2,2,1,1,1,0,13.5
2,1,0,3,1625,16,1,12,2,1,1,16,15,2,1,1,2,1,2000,20.0
2,0,1,5,1604,16,0,0,2,1,1,3,5,2,2,1,1,1,0,22.0
2,0,1,6,1103,11,1,21,2,1,2,30,27,2,4,3,2,2,4241,49.88
2,0,1,11,1621,16,1,4,2,1,2,21,15,2,3,2,2,2,3000,35.0
2,1,1,13,1602,16,1,5,2,1,2,7,18,2,2,1,2,1,2500,30.0
2,1,0,8,1112,11,1,7,0,1,3,7,15,2,4,3,3,2,5354,77.56
3,1,0,12,1409,14,1,2,2,1,2,16,14,2,4,3,2,2,3000,41.0
3,1,1,6,1309,13,1,8,1,1,2,22,14,2,3,2,2,2,2709,30.0
2,1,1,17,1625,16,1,12,2,1,1,22,29,1,2,1,2,1,2999,26.0
1,1,1,5,1706,17,1,11,2,1,2,30,16,2,5,3,3,5,9689,66.68
3,1,1,0,1201,12,0,3,2,1,2,24,3,2,3,2,1,3,0,50.0
2,1,1,12,1111,11,0,1,0,1,1,10,13,1,2,1,1,1,0,23.5
2,1,0,8,1601,16,1,9,2,1,3,2,17,2,3,2,1,2,1000,20.0
1,0,1,9,1707,17,1,6,2,1,2,2,15,2,3,2,2,2,4100,41.0
2,1,0,2,1624,16,0,3,2,0,1,6,5,2,2,1,1,1,0,28.0
2,1,1,24,1625,16,0,2,2,1,1,8,26,1,1,1,1,1,0,20.0
2,1,1,18,1603,16,1,6,2,1,2,11,24,2,3,2,2,2,3000,45.0
2,1,0,2,1603,16,0,5,2,0,1,14,7,2,2,1,1,1,0,20.0
1,1,1,8,1700,17,1,7,2,1,2,16,15,2,3,2,2,2,4500,42.0
3,0,1,9,1400,14,0,14,2,1,1,24,23,2,3,2,1,2,0,23.7
2,1,1,3,1603,16,1,15,2,0,1,7,18,1,2,1,1,1,1200,20.0
3,1,1,3,2520,25,0,12,2,1,1,14,15,2,2,1,1,1,0,28.53
2,0,0,7,1604,16,1,7,2,1,2,15,14,2,3,2,2,2,2296,30.0
2,1,1,1,1601,16,1,4,2,1,2,2,5,3,3,2,1,2,1000,35.0
2,0,1,0,1625,16,0,3,2,1,1,14,3,3,5,3,1,2,0,80.0
2,0,1,2,1625,16,1,10,2,1,1,4,12,1,1,1,1,1,1440,18.0
3,1,0,12,1829,18,1,6,1,1,2,24,18,2,3,2,2,2,2000,23.0
3,0,1,1,1409,14,0,13,2,1,1,14,14,2,4,3,1,2,0,38.08
3,1,1,17,2521,25,1,5,2,1,2,30,22,2,3,2,2,2,2251,46.96
3,0,1,14,1412,14,0,1,2,1,2,12,15,1,2,1,1,1,0,20.0
3,1,1,0,1822,18,0,3,2,0,2,11,3,1,7,3,1,2,0,125.0
2,1,1,14,1602,16,1,0,2,1,1,5,14,1,2,1,2,1,2500,25.0
3,1,1,18,1201,12,0,4,2,1,2,11,22,2,3,2,1,2,0,30.0
2,1,1,6,1604,16,0,6,2,0,2,4,12,2,4,3,1,2,0,40.0
1,1,1,1,1702,17,0,4,2,1,2,2,5,3,5,3,1,2,0,34.14
1,0,1,3,1708,17,0,1,1,1,2,20,4,2,2,1,1,1,0,28.0
2,1,1,18,1602,16,0,4,2,1,1,30,22,2,2,1,1,2,0,30.18
1,1,1,9,1700,17,1,9,2,1,1,5,18,2,1,1,2,1,3300,21.0
3,1,1,21,2500,25,1,8,2,1,2,28,29,2,3,2,3,3,5500,65.9
2,1,0,3,1601,16,1,4,2,0,2,13,7,2,3,2,2,2,3000,60.0
2,1,1,4,1625,16,0,11,2,1,1,6,15,2,2,1,1,1,0,23.0
3,1,1,7,1400,14,0,0,2,1,2,11,7,2,2,1,1,1,0,19.81
1,0,1,12,1709,17,1,2,2,1,2,26,14,2,3,2,3,2,6500,55.22
1,1,1,3,1704,17,1,9,2,1,2,2,12,2,3,2,3,2,6000,50.9
2,0,1,8,1601,16,1,2,2,1,1,6,10,2,3,2,2,2,1600,30.0
3,1,1,16,1200,12,1,2,2,1,2,17,18,2,3,2,2,2,1550,27.92
3,1,1,10,1407,14,0,3,2,1,1,4,13,2,3,2,1,2,0,47.29
2,1,1,5,1616,16,1,10,2,0,2,16,15,2,2,1,2,1,1750,25.0
3,1,0,12,1407,14,0,3,2,1,2,9,15,2,4,3,1,2,0,71.12
2,1,1,3,1613,16,1,11,2,1,2,3,14,2,3,2,2,2,3000,40.0
3,0,1,2,1407,14,1,6,2,1,1,18,8,1,3,2,1,1,1050,32.92
2,1,0,4,1603,16,1,11,2,1,1,11,15,2,4,3,2,2,4000,40.0
1,1,1,13,1703,17,1,16,2,1,2,28,29,2,3,2,3,2,8385,81.0
2,1,0,5,1625,16,0,5,2,1,1,6,10,1,1,1,1,1,0,21.0
3,0,1,12,1400,14,0,0,2,1,1,18,12,2,3,2,1,2,0,42.34
2,1,0,0,1105,11,0,4,2,0,2,27,4,2,3,2,1,3,0,40.0
1,1,1,8,1703,17,1,11,2,1,1,31,19,2,2,1,3,2,8000,44.0
3,1,1,3,1201,12,0,18,2,0,1,12,21,1,1,1,1,1,0,18.0
3,1,1,3,1309,13,1,12,2,1,2,2,15,2,3,2,2,2,4000,40.82
3,1,1,5,1407,14,0,7,2,1,1,14,12,2,3,2,1,2,0,49.0
2,1,1,10,1117,11,0,1,2,1,1,3,11,2,2,1,1,1,0,16.12
1,1,1,9,1711,17,1,6,2,1,2,4,15,2,3,2,3,2,5868,53.0
1,0,1,6,1706,17,1,6,2,1,2,10,12,2,4,3,2,2,5000,62.43
2,0,1,3,1602,16,0,12,2,0,1,22,15,2,3,2,1,2,0,25.0
2,0,1,6,1616,16,1,10,2,1,3,9,16,2,3,2,1,2,700,40.0
3,1,1,10,1407,14,0,5,2,1,1,9,15,2,2,1,1,1,0,35.0
3,0,1,0,1310,13,0,1,2,0,2,4,1,2,6,3,1,4,0,60.0
2,0,1,8,1601,16,1,7,2,1,1,18,15,1,2,1,2,1,2000,25.0
2,0,1,13,1602,16,1,1,2,1,1,3,14,1,2,1,2,1,2000,25.0
2,1,1,7,1604,16,1,7,2,1,2,10,14,2,2,1,1,1,1200,30.0
2,1,0,4,1618,16,1,8,2,1,1,16,12,2,2,1,2,1,2000,23.2
3,0,0,4,2116,21,1,11,2,1,1,16,15,2,3,2,2,2,2000,39.0
2,1,1,5,1625,16,1,2,2,0,1,22,7,1,1,1,1,1,1000,10.0
2,1,1,8,1110,11,0,6,2,1,2,10,14,2,2,1,1,1,0,23.17
2,1,0,4,1602,16,1,11,2,1,2,3,15,2,3,2,2,2,4000,40.0
1,0,1,1,1700,17,1,7,2,1,1,14,8,2,3,2,1,2,1000,47.01
3,1,1,7,1309,13,1,5,2,0,3,29,12,2,4,3,3,2,5324,47.0
